event_date,country,latitude,longitude,airport_code,aircraft_category,registration_number,make,model,amateur_built,number_of_engines,engine_type,purpose_of_flight,weather_condition,aircraft_damage
4/7/2010,United States,18,-66.55,TJPS,Airplane,N6035,CESSNA,404,FALSE,2,Reciprocating,Public Aircraft,VMC,Substantial
4/7/2010,United States,27.259722,-80.850278,OBE,Airplane,N4GS,CONSOLIDATED AERONAUTICS INC.,LAKE LA-4-200,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/6/2010,United States,33.519723,-117.218334,PVT,Helicopter,N688SS,ROBINSON,R44,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/3/2010,United States,41.076389,-71.920834,MTP,Airplane,N127S,CESSNA,182S,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/1/2010,United States,39.188889,-83.538889,HOC,Airplane,N2190Y,CESSNA,172D,FALSE,1,Reciprocating,Personal,VMC,Destroyed
3/30/2010,United States,27.390555,-82.5525,SRQ,Airplane,N21394,CESSNA,172,FALSE,1,Reciprocating,Instructional,VMC,Substantial
3/29/2010,United States,43.4175,-91.316111,PVT,Airplane,N3503H,CESSNA,182T,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/27/2010,United States,36.659444,-76.318889,CPK,Airplane,N552MA,DIAMOND,DA20,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/27/2010,United States,28.1025,-80.645,APF,Airplane,N858PR,BEECH,58,FALSE,2,Reciprocating,Personal,VMC,Substantial
3/23/2010,United States,39.687222,-82.006667,PVT,Airplane,N2082N,CESSNA,140,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/21/2010,United States,39.959167,-79.656944,VVS,Airplane,N8921V,CESSNA,172M,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/20/2010,United States,39.462222,-84.251944,I68,Airplane,N61601,KINNEY KEVIN,ZENITH 601XL,TRUE,1,Reciprocating,Personal,VMC,Destroyed
3/19/2010,United States,34.123056,-84.848611,VPC,Airplane,N8508H,FERGUSON WILLIAM C,FX4-2,TRUE,1,Reciprocating,Instructional,VMC,Substantial
3/18/2010,United States,41.716945,-73.745555,44N,Airplane,N9389Y,BEECH,95,FALSE,2,Reciprocating,Personal,VMC,Substantial
3/17/2010,United States,61.174723,-149.969723,LHD,Airplane,N3492C,CESSNA,170B,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/15/2010,United States,42.481945,-114.487777,TWF,Airplane,N951DM,MIGAS,RV9-A,TRUE,1,Reciprocating,Personal,VMC,Substantial
3/15/2010,United States,35.255833,-81.600556,EHO,Airplane,N74E,CESSNA,T337G,FALSE,2,Reciprocating,Personal,VMC,Substantial
3/13/2010,United States,32.826111,-116.9725,SEE,Airplane,N8441B,PIPER,PA-28-161,FALSE,1,Reciprocating,Instructional,VMC,Substantial
3/13/2010,United States,30.879167,-96.970834,T35,Airplane,N6524R,ULTRALIGHT AMERICA,SPITFIRE II MODELCTV,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/10/2010,United States,29.603333,-97.990555,E70,Airplane,N4384N,Stump,Davis,TRUE,1,Reciprocating,Personal,VMC,Substantial
3/8/2010,United States,41.5,-85.83,GSH,Airplane,N184PT,BYLER,JDT MINI-MAX 1100R,TRUE,1,Reciprocating,Personal,VMC,Substantial
3/5/2010,United States,25.647777,-80.432778,TMB,Airplane,N34VF,CESSNA,P210N,FALSE,1,Reciprocating,Business,VMC,Substantial
3/4/2010,United States,41.526389,-85.794166,GSH,Helicopter,N327TB,ENSTROM,280FX,FALSE,1,Reciprocating,Flight Test,VMC,Substantial
3/4/2010,United States,30.869723,-96.619723,LHB,Airplane,N6503M,CESSNA,152,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/3/2010,United States,46.443055,-120.340833,WA97,Airplane,N6233V,MUFFETT,QUICKSLVR SPRNT II,TRUE,1,Reciprocating,Personal,VMC,Substantial
3/1/2010,United States,36.101389,-79.938055,GSO,Airplane,N29JS,PIAGGIO,P180,FALSE,2,Turbo Prop,Business,VMC,Substantial
9/25/2012,United States,61.208056,-149.840277,PAMR,Helicopter,N4171J,ROBINSON HELICOPTER,R22 BETA II,FALSE,1,Reciprocating,Instructional,VMC,Substantial
9/24/2012,United States,36.207222,-115.184444,VGT,Helicopter,N911BL,MCDONNELL DOUGLAS HELI CO,369FF,FALSE,1,Turbo Shaft,Instructional,VMC,Substantial
9/24/2012,United States,30.433611,-88.176389,2AL4,Helicopter,N781P,SIKORSKY,S-76C,FALSE,2,Turbo Shaft,Positioning,VMC,Substantial
9/22/2012,United States,33.050556,-97.231945,52F,Airplane,N4567J,PIPER,PA-28R-180,FALSE,1,Reciprocating,Instructional,VMC,Substantial
9/19/2012,United States,38.018889,-86.6925,TEL,Airplane,N3629Q,BEECHCRAFT,A23-24,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/18/2012,United States,38.909167,-121.351389,KLHM,Airplane,N4777V,BOEING,A75N1(PT17),FALSE,1,Reciprocating,Personal,VMC,Substantial
9/17/2012,United States,47.904722,-122.1025,S43,Airplane,N8130F,CESSNA,150F,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/16/2012,United States,44.039722,-116.381111,S78,Airplane,N5196H,PIPER,PA-14,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/16/2012,United States,27.259444,-80.850278,OBE,Airplane,N6512Y,LANCAIR COMPANY,LC42-550FG,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/15/2012,United States,32.806667,-111.586666,E60,Airplane,N8293E,CESSNA,172N,FALSE,1,Reciprocating,Personal,VMC,Substantial
12/21/2012,United States,47.425,-92.498055,KEVM,Airplane,N9660H,CESSNA,172M,FALSE,1,Reciprocating,Instructional,VMC,Substantial
9/12/2012,United States,41.830834,-90.328889,CWI,Airplane,N3793F,GREAT LAKES,2T-1A-2,FALSE,1,Reciprocating,Personal,VMC,Minor
9/10/2012,United States,33.111944,-112.269167,1AZO,Airplane,N863AF,GROB-WERKE,G 120A,FALSE,1,Reciprocating,Instructional,VMC,Substantial
9/10/2012,United States,38.0425,-87.317778,I91,Airplane,N5538F,PIPER,PA-28-140,FALSE,1,Reciprocating,Instructional,VMC,Substantial
9/8/2012,United States,47.84,-121.970278,S43,Airplane,N3702F,GREAT LAKES,2T-1A-2,FALSE,1,Reciprocating,Instructional,VMC,Substantial
9/8/2012,United States,33.260556,-116.324445,L08,Airplane,N21MX,MOORE EDWARD R,MXS,TRUE,1,Reciprocating,Personal,VMC,Substantial
9/8/2012,United States,40.824723,-115.791666,KEKO,Airplane,N1129T,BEECH,V35B,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/4/2012,United States,39.784166,-104.5375,FTG,Airplane,N6744J,SCHNEIDER JOHN W,PT-2A,TRUE,1,Reciprocating,Personal,VMC,Substantial
9/1/2012,United States,40.728611,-73.413611,FRG,Airplane,N2409E,CESSNA,172S,FALSE,1,Reciprocating,Instructional,VMC,Substantial
8/31/2012,United States,48.525,-123.078889,None,Airplane,N346PE,EASTON,SEAREY,TRUE,1,Reciprocating,Personal,VMC,Substantial
8/31/2012,United States,41.256111,-95.755278,CBF,Airplane,N244GR,NORTH AMERICAN,AT-6F,FALSE,1,Reciprocating,Instructional,VMC,Substantial
8/30/2012,United States,39.736389,-111.87,U14,Airplane,N651AM,AIRCRAFT MFG & DEVELOPMENT CO,CH 2000,FALSE,1,Reciprocating,Instructional,VMC,Substantial
8/28/2012,United States,64.55,-144.25,PVT,Airplane,N4316Z,PIPER,PA-18-150,FALSE,1,Reciprocating,Personal,VMC,Substantial
8/26/2012,United States,44.266945,-92.803611,PVT,Weight-Shift,N5152E,Trick Trikes,STSS,FALSE,1,Reciprocating,Personal,VMC,Substantial
8/25/2013,United States,41.067778,-72.323611,PVT,Airplane,N392ES,CESSNA,172R,FALSE,1,Reciprocating,Personal,VMC,Substantial
12/15/2012,United States,37.131945,-76.493055,PHF,Airplane,N3915T,PIPER,PA28R,FALSE,1,Reciprocating,Personal,VMC,Substantial
12/13/2012,United States,58.354722,-134.576111,PAJN,Airplane,N1901Z,CESSNA,150C,FALSE,1,Reciprocating,Instructional,VMC,Substantial
12/11/2012,United States,37.321945,-79.193055,LYH,Airplane,N208AU,LIBERTY AEROSPACE INCORPORATED,XL-2,FALSE,1,Reciprocating,Instructional,VMC,Substantial
4/13/2002,United States,35.054722,-92.353889,AR88,Airplane,N4090D,Cessna,182A,FALSE,1,Reciprocating,Skydiving,VMC,Substantial
12/7/2012,United States,35.135,-118.439166,KTSP,Airplane,N8595V,BELLANCA,7ECA,FALSE,1,Reciprocating,Personal,IMC,Substantial
12/7/2012,United States,33.736666,-111.201667,KSDL,Helicopter,N557AC,ROBINSON HELICOPTER COMPANY,R44 II,FALSE,1,Reciprocating,Business,VMC,Substantial
3/3/2003,United States,37.649444,-121.375,KTCY,Airplane,N132JH,Aero Commander,690A,FALSE,2,Turbo Prop,Business,VMC,Substantial
12/2/2012,United States,35.052778,-85.008611,FGU,Airplane,N9CA,CASSUTT,SPORT RACER,TRUE,1,Reciprocating,Personal,VMC,Substantial
12/2/2012,United States,35.416667,-80.150556,VUJ,Airplane,N8475U,CESSNA,172F,FALSE,1,Reciprocating,Instructional,VMC,Minor
8/25/2013,United States,41.872778,-71.011111,TAN,Airplane,N83863,AERONCA,7AC,FALSE,1,Reciprocating,Personal,VMC,Destroyed
12/1/2012,United States,36.071667,-91.839444,42A,Airplane,N63MY,AMERICAN CHAMPION AIRCRAFT,8KCAB,FALSE,2,Reciprocating,Personal,VMC,Substantial
10/28/2003,United States,42,-71.196666,1B9,Airplane,N33532,Piper,PA-28-140,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/28/2012,United States,28.338889,-80.685277,COI,Airplane,N155JD,LAWSON J/BOWIE R/SMITH M,CA-8,TRUE,1,Turbo Prop,Personal,VMC,Substantial
10/19/2003,United States,25.848611,-81.39,X01,Airplane,N198GM,Piper,PA-32-300,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/23/2012,United States,38.325556,-77.257222,NA,Airplane,N79VR,RADLEY VINCENT,QUICKSILVER SPORT 2S,TRUE,1,Reciprocating,Personal,VMC,Substantial
10/6/2003,United States,43.5725,-71.418889,LCI,Airplane,N64SF,Lake,LA250,FALSE,1,Reciprocating,Ferry,VMC,Substantial
11/19/2012,United States,41.855556,-72.878056,4B9,Airplane,N8826J,PIPER,PA-28-180,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/7/2003,United States,37.326111,-78.071667,NONE,Airplane,N63600,Cessna,150M,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/17/2012,United States,41.05,-73.689444,HPN,Airplane,N8519M,BEECH,35B33,FALSE,1,Reciprocating,Business,VMC,Substantial
12/2/2006,United States,30.87,-96.968334,T35,Airplane,N3129,Stits Flut-R-Bug,SA6B,TRUE,1,Reciprocating,Instructional,VMC,Substantial
11/23/2006,United States,29.506111,-95.476945,KAXH,Airplane,N67503,Cessna,152,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/22/2006,United States,29.769444,-94.849444,54T,Airplane,N7499E,Cessna,210,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/21/2006,United States,33.307778,-86.922223,EKY,Airplane,N44594,Hudspeth Shawn D,Challenger II,TRUE,1,Reciprocating,Personal,VMC,Substantial
11/21/2006,United States,35.035,-85.203611,KCHA,Airplane,N195AB,Cessna,190,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/19/2006,United States,35.650278,-112.141944,40G,Airplane,N8477F,Piper,PA-28-140,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/19/2006,United States,35.145,-106.795,AEG,Airplane,N531XL,Liberty Aerospace Inc.,Liberty XL-2,FALSE,1,Reciprocating,Instructional,VMC,Substantial
11/14/2006,United States,40.916111,-81.442222,CAK,Airplane,N202WB,Mooney,M20J,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/11/2012,United States,33.011111,-112.281667,AZ78,Airplane,N65835,CESSNA,172P,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/5/2006,United States,28.211667,-81.998611,FD33,Airplane,N5657L,American Aviation Corp. (AAC),AA-1,FALSE,1,Reciprocating,Personal,VMC,Substantial
11/4/2006,United States,34.720278,-84.868611,DNN,Airplane,N4368L,Cessna,172G,FALSE,1,Reciprocating,Personal,VMC,Destroyed
11/1/2006,United States,26.076945,-80.152222,KFLL,Airplane,N232TN,British Aerospace,HS 125-700A,FALSE,2,Turbo Fan,Executive/Corporate,VMC,Substantial
11/11/2012,United States,33.128334,-117.28,CRQ,Airplane,N153TB,COSTRUZIONI AERONAUTICHE TECNA,P2004 BRAVO,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/23/2006,United States,38.786389,-108.063611,1V9,Airplane,N6849R,Cessna,T210G,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/21/2006,United States,29.300833,-81.122778,KOMN,Airplane,N401ER,Cessna,172S,FALSE,1,Reciprocating,Instructional,VMC,Substantial
10/15/2006,United States,33.01,-104.89,ATS,Helicopter,N75262,Robinson,R22 BETA,FALSE,1,Reciprocating,Aerial Observation,VMC,Substantial
10/12/2006,United States,44.020556,-117.013611,ONO,Airplane,N94LL,Beech,E-55,FALSE,2,Reciprocating,Personal,VMC,Substantial
11/10/2012,United States,33.161111,-84.361111,GA2,Airplane,N1370V,BOEING,E75,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/8/2006,United States,31.283333,-85.899444,EDN,Airplane,N222DQ,Hadwise,Varieze,TRUE,1,Reciprocating,Personal,VMC,Substantial
9/26/2006,United States,41.283333,-81.116667,PVT,Airplane,N985BC,Boeing,A75N1,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/24/2006,United States,31.938055,-111.118889,6AZ8,Airplane,N24AZ,CLEBERG,Sportsman 2+2 GS-2,TRUE,1,Reciprocating,Personal,VMC,Substantial
11/10/2012,United States,30.214167,-92.260556,PVT,Airplane,N434KL,LAWSON RON,RANS S-19,TRUE,1,Reciprocating,Personal,VMC,Substantial
9/15/2006,United States,36.937222,-121.793889,WVI,Airplane,N6532L,Grumman American AVN. CORP.,AA-5,FALSE,1,Reciprocating,Personal,VMC,Destroyed
11/5/2012,United States,26.193611,-80.166667,FXE,Airplane,N4534J,PIPER,PA-28R-180,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/6/2006,United States,45.662778,-108.719167,NONE,Airplane,N6581T,Cessna,150,FALSE,1,Reciprocating,Personal,VMC,Substantial
9/5/2006,United States,32.508333,-111.2,NONE,Airplane,N503RX,Ageton,MXL Sport II,TRUE,1,Reciprocating,Personal,VMC,Substantial
9/3/2006,United States,43.399444,-84.800278,68R,Airplane,N28403,Luscombe,8A,FALSE,1,Reciprocating,Personal,VMC,Substantial
8/29/2006,United States,33.971667,-83.045,WDR,Airplane,N856CP,Cessna,172R,FALSE,1,Reciprocating,Instructional,VMC,Substantial
11/3/2012,United States,34.205833,-118.487222,VNY,Airplane,N545ER,CESSNA,172S,FALSE,1,Reciprocating,Instructional,VMC,Substantial
10/3/2009,United States,34.256667,-111.339166,PAN,Airplane,N7810T,CESSNA,172A,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/3/2009,United States,34.270278,-78.708889,CPC,Airplane,N8809C,PIPER,PA-32R-300,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/3/2009,United States,44.940277,-73.097222,KFSO,Airplane,N9237P,PIPER,PA-24-260,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/1/2009,United States,39.113889,-83.685,FFO,Airplane,N3635N,DUSENBERRY MARK J,1905 WRIGHT FLYER,TRUE,1,Reciprocating,Personal,VMC,Substantial
9/30/2009,United States,30.735277,-98.378334,BMQ,Airplane,N1945J,MCKENNA JAMES E,AVID-CATAL,TRUE,1,Reciprocating,Personal,VMC,Substantial
9/29/2009,United States,44.480278,-103.783056,KSPF,Airplane,N3260N,PIPER,J3C-65,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/31/2012,United States,45.208889,-84.99,N98,Airplane,N401WS,PIAGGIO,P180,FALSE,2,Turbo Prop,Positioning,IMC,Substantial
6/11/2013,United States,38.2325,-85.669445,LOU,Airplane,N118JD,CESSNA,172M,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/10/2013,United States,35.136111,-92.713611,BDQ,Airplane,N6412G,CESSNA,150K,FALSE,1,Reciprocating,Instructional,VMC,Substantial
6/9/2013,United States,42.2225,-83.746666,KARB,Airplane,N857SP,CESSNA,172S,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/9/2013,United States,38.945833,-104.569723,FLY,Airplane,N1854P,BEECH,C24R,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/8/2013,United States,35.650556,-112.147777,40G,Helicopter,N130PH,EUROCOPTER,EC 130 B4,FALSE,1,Turbo Shaft,Instructional,VMC,Substantial
10/24/2012,United States,32.954722,-111.766667,CSZ,Airplane,N121L,SPORT PLANE DYNAMICS LLC,LIGHTNING,TRUE,1,Reciprocating,Personal,VMC,Substantial
6/7/2013,United States,32.696389,-97.0475,GPM,Helicopter,N106LN,EUROCOPTER,AS 350 B3,FALSE,1,Turbo Shaft,Instructional,VMC,Substantial
6/5/2013,United States,43.202778,-71.502222,CON,Airplane,N622BT,FLIGHT DESIGN,CTLS,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/3/2013,United States,26.646389,-80.294166,FD38,Airplane,N21EP,PIPER,PA-46-500TP,FALSE,1,Turbo Prop,Personal,VMC,Substantial
6/2/2013,United States,38.258611,-119.220278,O57,Airplane,N21231,CESSNA,182P,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/1/2013,United States,34.156111,-111.722778,N/A,Airplane,N787AK,CUB CRAFTERS INC,CC11-100,FALSE,1,Reciprocating,Instructional,VMC,Substantial
6/1/2013,United States,34.585,-82.341666,SC82,Airplane,N3715K,GLOBE,GC-1B,FALSE,1,Reciprocating,Personal,VMC,Substantial
6/1/2013,United States,40.330834,-75.135277,DYL,Airplane,N2SZ,WILSON WILLIAM M,CRICKET MC12,TRUE,2,Reciprocating,Personal,VMC,Substantial
6/1/2013,United States,44.843611,-87.421667,SUE,Airplane,N3350J,CESSNA,TP206B,FALSE,1,Reciprocating,Skydiving,VMC,Substantial
5/30/2013,United States,41.684166,-74.351389,N89,Airplane,N5715F,PIPER,PA-28-140,FALSE,1,Reciprocating,Instructional,VMC,Substantial
5/30/2013,United States,64.856667,-148.855,PVT,Airplane,N4571K,CESSNA,U206A,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/29/2013,United States,41.344166,-82.177778,KLPR,Airplane,N319SV,EVEKTOR-AEROTECHNIK AS,SPORTSTAR PLUS,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/24/2012,United States,40.561389,-81.078056,KTSO,Airplane,N5978E,CESSNA,150,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/26/2013,United States,35.723611,-118.418611,L05,Airplane,N7435B,BEECH,V35B,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/25/2013,United States,47.392222,-120.203611,EAT,Helicopter,N99090,HILLER,UH-12E,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/25/2013,United States,43.184166,-111.038889,46U,Airplane,N9760H,CESSNA,182R,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/25/2013,United States,26.840833,-80.219445,F45,Airplane,N220AC,BOSWELL JOHN J,AIR CAM 912S,TRUE,2,Reciprocating,Personal,VMC,Substantial
5/21/2013,United States,43.066389,-83.271389,D95,Airplane,N5832N,ROCKWELL INTERNATIONAL,114,FALSE,1,Reciprocating,Flight Test,VMC,Minor
5/19/2013,United States,33.268889,-111.811111,P19,Airplane,N8197W,PIPER,PA-32R-301T,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/18/2013,United States,47.392777,-120.198333,EAT,Airplane,N4848U,CESSNA,210-5A,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/23/2012,United States,37.897222,-121.643611,4CA2,Airplane,N655DB,BEHNE,GLASAIR III,TRUE,1,Reciprocating,Personal,VMC,Destroyed
5/18/2013,United States,34.561667,-83.713611,0GE5,Airplane,N81788,THOMAS DAVID W,RANS S-12 XL,TRUE,1,Reciprocating,Personal,VMC,Substantial
5/18/2013,United States,43.439444,-85.995,KFFX,Airplane,N9075T,CESSNA,182C,FALSE,1,Reciprocating,Skydiving,VMC,Substantial
5/13/2013,United States,42.074445,-72.8175,28MA,Airplane,N817JT,CESSNA,182E,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/12/2013,United States,41.401111,-92.945833,PEA,Airplane,N3465Z,PIPER,PA-22-160,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/10/2013,United States,32.9875,-97.318611,PVT,Helicopter,N2036F,BELL,206-L4,FALSE,1,Turbo Shaft,Instructional,VMC,Substantial
5/9/2013,United States,34.829167,-77.612222,OAJ,Airplane,N4518F,PIPER,PA-28-140,FALSE,1,Reciprocating,Instructional,VMC,Substantial
10/21/2012,United States,26.784444,-80.689444,PHK,Airplane,N6839R,CIRRUS DESIGN CORP,SR22,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/8/2013,United States,35.324723,-118.995833,L45,Airplane,N6096C,CESSNA,310R,FALSE,2,Reciprocating,Aerial Observation,VMC,Substantial
5/7/2013,United States,41.508611,-72.829445,MMK,Airplane,N418CM,HUGHES CHARLES R,ZODIAC 601XL,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/5/2013,United States,60.474723,-151.038055,PASX,Airplane,N4772M,PIPER,PA-11,FALSE,1,Reciprocating,Instructional,VMC,Substantial
5/4/2013,United States,34.154722,-117.456667,KPOC,Airplane,N6171R,RANS,S-17,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/4/2013,United States,36.693055,-76.61,SFQ,Airplane,N388KB,"NEWGENT, BARRY",S6S,FALSE,1,Reciprocating,Personal,VMC,Destroyed
5/4/2013,United States,34.540555,-94.201389,MEZ,Airplane,N44GC,BEECH,58,FALSE,2,Reciprocating,Personal,VMC,Minor
5/1/2013,United States,37.726945,-122.211667,OAK,Airplane,N216WA,CESSNA,421A,FALSE,2,Reciprocating,Personal,VMC,Substantial
10/21/2012,United States,42.883611,-76.781111,0G7,Airplane,N1791Q,CESSNA,150L,FALSE,1,Reciprocating,Personal,VMC,Substantial
5/1/2013,United States,38.662222,-90.651944,SUS,Airplane,N731NR,CESSNA,P210N,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/28/2013,United States,37.706389,-112.145833,BCE,Airplane,N2589U,PIPER,PA46-500TP,FALSE,1,Turbo Prop,Personal,VMC,Substantial
4/27/2013,United States,44.122778,-93.258889,OWA,Airplane,N7780N,PIPER,PA-28-180,FALSE,1,Reciprocating,Personal,VMC,Substantial
10/20/2012,United States,39.221111,-121.698055,N/A,Airplane,N187AB,QUICKSILVER MFG,MXL II SPORT,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/26/2013,United States,39.055,-79.431389,WV62,Airplane,N96178,CESSNA,172P,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/25/2013,United States,48.153056,-113.923889,S27,Helicopter,N937GR,BELL,BHT407,FALSE,1,Turbo Shaft,Public Aircraft - Local,VMC,Substantial
4/24/2013,United States,27.905,-82.687222,KPIE,Airplane,N139SL,PIAGGIO,P180,FALSE,2,Turbo Prop,Business,VMC,Minor
4/22/2013,United States,35.1775,-92.335,12A,Airplane,N6369V,ALON,A2,FALSE,1,Reciprocating,Personal,VMC,Destroyed
4/18/2013,United States,44.491389,-123.286944,CVO,Airplane,N711BG,CESSNA,P210N,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/18/2013,United States,43.833611,-111.803056,RXE,Airplane,N741R,AMERICAN LEGEND AIRCRAFT CO,AL3,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/14/2013,United States,27.238055,-80.475278,FL37,Airplane,N117S,SCHOONOVER JOHN D,KIT FOX IV 1200,TRUE,1,Reciprocating,Personal,VMC,Substantial
10/20/2012,United States,32.581945,-97.590833,K50F,Gyrocraft,N589DH,HUNTHROP,AUTOGYRO MTO SPORT,TRUE,1,Reciprocating,Personal,VMC,Substantial
4/13/2013,United States,31.3275,-92.548611,AEX,Airplane,N77ZG,EDWARD W GRAY,LANCAIR 360,TRUE,1,Reciprocating,Personal,VMC,Substantial
4/12/2013,United States,35.38,-86.246666,THA,Glider,N26EL,SCHLEICHER ALEXANDER GMBH & CO,ASH 26 E,FALSE,1,Reciprocating,Personal,VMC,Substantial
4/8/2013,United States,32.509722,-84.936389,CSG,Airplane,N46803,CESSNA,152,FALSE,1,Reciprocating,Instructional,VMC,Substantial
4/3/2013,United States,25.642222,-80.388055,TMB,Helicopter,N3101H,ROBINSON,R44,FALSE,1,Reciprocating,Flight Test,VMC,Destroyed
3/31/2013,United States,45.724167,-122.541111,5WA9,Airplane,N4342U,CESSNA,150,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/30/2013,United States,44.384444,-124.085,R33,Airplane,N572LS,VANS,RV12,TRUE,1,Reciprocating,Personal,VMC,Substantial
3/30/2013,United States,40.392222,-75.558611,7N8,Airplane,N4601D,CESSNA,172N,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/30/2013,United States,39.3025,-104.758333,APA,Airplane,N55093,PIPER,PA-28-140,FALSE,1,Reciprocating,Personal,VMC,Substantial
3/29/2013,United States,41.5175,-81.683334,KBKL,Helicopter,N2065P,SCHWEIZER,269C-1,FALSE,1,Reciprocating,Personal,VMC,Substantial
